voc,tz=0,v=3.3
time,ethane,ethene,propane,propene,1_3-butadiene,i-butane,n-butane,acetylene,cyclopentane,i-pentane,n-pentane,n-hexane,isoprene,n-heptane,benzene,n-octane,toluene,ethyl-benzene,m&p-xylene,o-xylene
1681992293,3.008e+01,2.471e-01,2.005e+01,6.925e-02,4.500e-03,3.764e+00,9.014e+00,3.444e-01,2.165e-01,2.846e+00,2.873e+00,9.004e-01,1.977e-02,3.580e-01,3.034e-01,NaN,NaN,3.799e-02,1.471e-01,7.305e-02
1681995893,2.186e+01,1.234e-01,1.270e+01,3.372e-02,4.500e-03,2.113e+00,5.254e+00,3.169e-01,1.628e-01,1.732e+00,1.704e+00,5.362e-01,1.551e-02,1.990e-01,3.526e-01,NaN,NaN,3.892e-02,8.437e-02,3.574e-02
1681999493,5.272e+01,9.677e-01,3.866e+01,2.341e-01,4.500e-03,7.082e+00,1.797e+01,1.232e+00,4.021e-01,5.489e+00,5.865e+00,1.793e+00,1.539e-02,4.873e-01,7.210e-01,NaN,NaN,7.932e-02,1.700e-01,4.479e-02
1682003093,2.029e+01,1.648e-01,1.121e+01,4.889e-02,4.500e-03,2.081e+00,5.064e+00,3.940e-01,1.518e-01,1.864e+00,1.607e+00,5.504e-01,1.308e-02,2.426e-01,3.962e-01,NaN,NaN,3.117e-02,7.473e-02,1.593e-02
1682006693,7.824e+00,2.118e-01,5.033e+00,5.411e-02,4.500e-03,8.065e-01,2.062e+00,3.543e-01,6.827e-02,6.150e-01,6.403e-01,2.122e-01,5.000e-03,7.826e-02,1.708e-01,NaN,NaN,1.754e-02,1.614e-02,9.383e-03
1682010293,9.697e+00,2.580e-01,6.019e+00,5.363e-02,4.500e-03,9.606e-01,2.427e+00,4.130e-01,7.286e-02,7.215e-01,7.517e-01,2.521e-01,5.000e-03,9.918e-02,1.963e-01,NaN,NaN,2.309e-02,2.110e-02,4.500e-03
1682013893,6.276e+00,7.961e-02,3.449e+00,2.003e-02,4.500e-03,5.533e-01,1.323e+00,3.097e-01,3.688e-02,4.184e-01,3.905e-01,1.266e-01,5.000e-03,4.499e-02,1.313e-01,NaN,NaN,4.500e-03,5.000e-03,1.051e-02
1682017493,6.904e+00,1.199e-01,4.132e+00,3.830e-02,4.500e-03,6.777e-01,1.621e+00,3.488e-01,4.079e-02,4.632e-01,4.767e-01,1.518e-01,5.000e-03,5.059e-02,1.333e-01,NaN,NaN,4.500e-03,5.000e-03,4.500e-03
1682021093,1.492e+01,1.008e-01,1.080e+01,2.299e-02,4.500e-03,1.830e+00,4.482e+00,3.088e-01,8.239e-02,1.236e+00,1.305e+00,3.847e-01,5.000e-03,1.348e-01,1.720e-01,NaN,NaN,1.195e-02,5.000e-03,4.500e-03
1682024693,1.139e+01,1.459e-01,7.133e+00,3.512e-02,4.500e-03,1.229e+00,2.921e+00,3.381e-01,7.193e-02,8.147e-01,8.852e-01,2.820e-01,1.210e-02,9.705e-02,1.455e-01,NaN,NaN,4.500e-03,1.943e-02,4.500e-03
1682028293,1.697e+01,1.830e-01,1.011e+01,4.429e-02,4.500e-03,1.667e+00,4.148e+00,3.401e-01,1.016e-01,1.181e+00,1.356e+00,4.797e-01,5.000e-03,1.913e-01,1.769e-01,NaN,NaN,1.249e-02,2.246e-02,4.500e-03
1682031893,1.683e+01,1.574e-01,9.486e+00,3.582e-02,4.500e-03,1.574e+00,3.884e+00,3.363e-01,9.126e-02,1.112e+00,1.247e+00,4.180e-01,5.000e-03,1.568e-01,1.544e-01,NaN,NaN,1.517e-02,3.156e-02,1.137e-02
1682035493,2.084e+01,2.072e-01,1.201e+01,3.863e-02,4.500e-03,2.032e+00,5.176e+00,3.415e-01,1.448e-01,1.639e+00,1.970e+00,7.188e-01,1.483e-02,2.697e-01,2.429e-01,NaN,NaN,1.845e-02,4.831e-02,3.168e-02
1682039093,1.691e+01,1.996e-01,9.710e+00,4.034e-02,4.500e-03,1.671e+00,4.202e+00,3.242e-01,1.165e-01,1.329e+00,1.591e+00,5.465e-01,1.665e-02,2.047e-01,2.152e-01,NaN,NaN,1.570e-02,3.703e-02,2.486e-02
1682042693,1.086e+02,2.753e-01,6.115e+01,6.938e-02,4.500e-03,1.098e+01,2.728e+01,4.980e-01,4.540e-01,7.822e+00,8.715e+00,2.889e+00,2.037e-02,1.182e+00,4.470e-01,NaN,NaN,5.008e-02,2.239e-01,6.131e-02
1682046293,1.470e+02,5.189e-01,8.490e+01,1.358e-01,4.500e-03,1.478e+01,3.673e+01,6.859e-01,7.138e-01,1.162e+01,1.340e+01,4.762e+00,2.586e-02,2.016e+00,6.218e-01,NaN,NaN,5.675e-02,3.807e-01,1.031e-01
1682049893,5.484e+01,5.286e-01,3.388e+01,1.905e-01,4.500e-03,5.796e+00,1.333e+01,5.503e-01,2.891e-01,4.098e+00,4.380e+00,1.445e+00,4.546e-02,6.097e-01,3.884e-01,NaN,NaN,1.127e-01,3.143e-01,1.156e-01
1682053493,9.350e+01,8.306e-01,5.944e+01,2.627e-01,4.500e-03,1.040e+01,2.637e+01,1.143e+00,6.249e-01,8.498e+00,9.303e+00,3.319e+00,2.278e-02,1.504e+00,9.041e-01,NaN,NaN,1.292e-01,4.729e-01,1.759e-01
1682057093,2.049e+02,9.790e-01,1.200e+02,2.146e-01,4.500e-03,1.882e+01,4.873e+01,8.597e-01,1.348e+00,1.524e+01,1.657e+01,5.240e+00,4.974e-02,1.781e+00,3.084e+00,NaN,NaN,2.352e-01,4.405e-01,1.598e-01
1682060693,6.780e+01,4.187e-01,3.995e+01,1.480e-01,4.500e-03,6.284e+00,1.508e+01,5.233e-01,3.989e-01,4.503e+00,4.629e+00,1.480e+00,2.335e-02,5.973e-01,9.296e-01,NaN,NaN,1.701e-01,3.650e-01,2.089e-01
1682064293,5.545e+01,2.713e-01,3.322e+01,7.208e-02,4.500e-03,5.430e+00,1.322e+01,5.161e-01,3.543e-01,4.125e+00,4.270e+00,1.383e+00,1.715e-02,5.433e-01,8.241e-01,NaN,NaN,7.808e-02,1.564e-01,6.054e-02
1682067893,3.541e+01,2.455e-01,2.127e+01,6.923e-02,4.500e-03,3.419e+00,8.198e+00,4.426e-01,2.147e-01,2.373e+00,2.545e+00,9.867e-01,1.790e-02,6.192e-01,4.145e-01,NaN,NaN,7.494e-02,2.675e-01,8.111e-02
1682071493,4.307e+01,3.290e-01,2.828e+01,8.149e-02,4.500e-03,4.602e+00,1.130e+01,5.956e-01,2.595e-01,3.350e+00,3.646e+00,1.198e+00,1.995e-02,4.392e-01,3.774e-01,NaN,NaN,4.493e-02,1.574e-01,4.500e-03
1682075093,2.445e+01,1.235e-01,2.205e+01,4.116e-02,4.500e-03,6.136e+00,1.896e+01,4.929e-01,6.558e-01,8.405e+00,1.027e+01,4.138e+00,5.000e-03,1.589e+00,6.146e-01,NaN,NaN,5.748e-02,2.395e-01,5.965e-02
1682078693,2.198e+01,2.639e-01,1.168e+01,8.500e-02,4.500e-03,2.212e+00,4.663e+00,5.113e-01,1.064e-01,1.342e+00,1.227e+00,3.516e-01,5.000e-03,1.261e-01,2.045e-01,NaN,NaN,4.261e-02,8.194e-02,3.647e-02
1682082293,1.265e+01,2.281e-01,8.655e+00,6.837e-02,4.500e-03,2.168e+00,4.577e+00,4.482e-01,1.171e-01,1.473e+00,1.409e+00,4.500e-01,5.000e-03,1.820e-01,1.990e-01,NaN,NaN,2.718e-02,7.397e-02,3.502e-02
1682089493,9.489e+00,1.315e-01,6.277e+00,3.335e-02,4.500e-03,1.981e+00,3.423e+00,3.645e-01,8.353e-02,1.006e+00,9.874e-01,3.126e-01,5.000e-03,1.144e-01,1.320e-01,NaN,NaN,3.035e-02,6.466e-02,1.882e-02
1682093093,7.057e+00,1.284e-01,4.577e+00,2.672e-02,4.500e-03,9.442e-01,2.116e+00,3.772e-01,6.077e-02,6.402e-01,6.543e-01,2.129e-01,5.000e-03,7.280e-02,1.060e-01,NaN,NaN,1.106e-02,5.000e-03,4.500e-03
1682096693,5.133e+00,1.165e-01,2.687e+00,2.862e-02,4.500e-03,1.105e+00,1.475e+00,3.468e-01,3.320e-02,4.469e-01,3.807e-01,1.268e-01,5.000e-03,5.114e-02,9.502e-02,NaN,NaN,4.500e-03,5.000e-03,4.500e-03
1682100293,4.126e+00,9.230e-02,2.253e+00,2.299e-02,4.500e-03,6.505e-01,1.341e+00,3.520e-01,3.162e-02,4.438e-01,3.606e-01,1.161e-01,5.000e-03,3.994e-02,8.773e-02,NaN,NaN,4.500e-03,5.000e-03,4.500e-03
1682103893,3.632e+00,7.512e-02,1.791e+00,1.916e-02,4.500e-03,4.213e-01,8.717e-01,3.363e-01,2.510e-02,2.841e-01,2.453e-01,8.273e-02,5.000e-03,3.296e-02,7.628e-02,NaN,NaN,4.500e-03,2.368e-02,4.500e-03
1682107493,7.351e+00,8.263e-02,3.850e+00,8.000e-03,4.500e-03,6.884e-01,1.644e+00,3.097e-01,3.688e-02,5.171e-01,5.670e-01,2.201e-01,5.000e-03,8.877e-02,8.075e-02,NaN,NaN,4.500e-03,5.000e-03,4.500e-03
1682111093,2.472e+01,7.621e-02,1.465e+01,8.000e-03,4.500e-03,2.516e+00,6.466e+00,2.979e-01,1.704e-01,2.110e+00,2.589e+00,1.093e+00,5.000e-03,4.988e-01,1.662e-01,NaN,NaN,4.500e-03,8.245e-02,1.550e-02
1682114693,7.508e+00,9.348e-02,3.821e+00,2.623e-02,4.500e-03,7.105e-01,1.682e+00,3.021e-01,5.995e-02,5.252e-01,5.870e-01,2.357e-01,5.000e-03,1.069e-01,9.667e-02,NaN,NaN,4.500e-03,3.263e-02,1.100e-02
1682118293,1.078e+01,1.224e-01,5.738e+00,3.235e-02,4.500e-03,1.046e+00,2.490e+00,2.984e-01,7.633e-02,7.899e-01,9.468e-01,3.697e-01,5.000e-03,1.615e-01,1.159e-01,NaN,NaN,1.500e-02,6.914e-02,1.606e-02
1682121893,2.715e+00,3.038e-02,1.358e+00,8.000e-03,4.500e-03,2.956e-01,5.657e-01,2.259e-01,5.431e-02,2.148e-01,2.979e-01,3.378e-01,1.722e-02,1.644e-01,6.807e-02,NaN,NaN,4.500e-03,4.277e-02,4.500e-03
1682125493,1.268e+01,3.080e-02,7.601e+00,8.000e-03,4.500e-03,1.345e+00,3.206e+00,2.313e-01,9.068e-02,9.610e-01,1.133e+00,5.891e-01,1.609e-02,2.808e-01,8.753e-02,NaN,NaN,4.500e-03,5.307e-02,4.500e-03
1682129093,6.046e+01,5.488e-02,3.311e+01,8.000e-03,4.500e-03,5.213e+00,1.268e+01,2.925e-01,2.466e-01,3.556e+00,4.070e+00,1.496e+00,1.574e-02,6.575e-01,1.559e-01,NaN,NaN,1.424e-02,8.741e-02,4.500e-03
1682132693,3.969e+01,1.532e-01,2.187e+01,3.132e-02,4.500e-03,3.905e+00,9.248e+00,3.054e-01,2.037e-01,3.058e+00,3.546e+00,1.490e+00,1.386e-02,8.939e-01,1.523e-01,NaN,NaN,2.038e-02,1.988e-01,3.660e-02
1682136293,3.319e+02,1.073e+00,3.158e+02,1.764e-01,4.500e-03,7.780e+01,2.099e+02,1.194e+00,4.499e+00,6.920e+01,8.415e+01,3.039e+01,5.000e-03,1.072e+01,1.884e+00,NaN,NaN,1.026e-01,1.146e+00,2.763e-01
1682139893,1.065e+02,3.829e-01,6.083e+01,1.056e-01,4.500e-03,1.041e+01,2.841e+01,5.038e-01,5.699e-01,1.006e+01,1.019e+01,3.337e+00,3.094e-02,1.404e+00,4.014e-01,NaN,NaN,5.234e-02,3.279e-01,7.822e-02
1682143493,1.500e+02,7.208e-01,7.949e+01,1.712e-01,4.500e-03,1.437e+01,3.848e+01,8.679e-01,9.680e-01,1.639e+01,1.909e+01,5.910e+00,1.819e-02,2.239e+00,1.102e+00,NaN,NaN,5.238e-02,3.735e-01,1.158e-01
1682147093,2.070e+02,1.331e+00,1.249e+02,3.605e-01,4.500e-03,2.108e+01,5.340e+01,1.726e+00,1.155e+00,1.677e+01,1.993e+01,7.135e+00,1.781e-02,2.757e+00,1.074e+00,NaN,NaN,4.602e-02,3.921e-01,8.275e-02
1682157893,2.277e+02,7.469e-01,1.610e+02,1.743e-01,4.500e-03,2.809e+01,6.995e+01,9.322e-01,1.370e+00,2.088e+01,2.338e+01,7.554e+00,5.000e-03,2.870e+00,1.441e+00,NaN,NaN,1.296e-01,6.386e-01,2.079e-01
1682161493,4.727e+01,4.367e-01,2.800e+01,1.231e-01,4.500e-03,5.874e+00,1.245e+01,6.740e-01,2.903e-01,3.797e+00,4.049e+00,1.277e+00,5.000e-03,4.810e-01,4.626e-01,NaN,NaN,2.397e-02,1.407e-01,3.871e-02
1682165093,5.916e+01,4.391e-01,4.093e+01,1.444e-01,4.500e-03,8.280e+00,1.913e+01,6.431e-01,4.170e-01,5.808e+00,5.979e+00,1.742e+00,2.211e-02,5.632e-01,6.572e-01,NaN,NaN,5.400e-02,1.909e-01,6.378e-02
1682168693,8.099e+01,4.745e-01,4.293e+01,1.299e-01,4.500e-03,7.331e+00,1.628e+01,6.811e-01,3.148e-01,4.860e+00,4.903e+00,1.181e+00,5.000e-03,3.037e-01,4.415e-01,NaN,NaN,3.060e-02,1.135e-01,4.500e-03
1682172293,9.020e+00,1.550e-01,4.948e+00,3.484e-02,4.500e-03,1.133e+00,2.451e+00,3.407e-01,8.152e-02,8.616e-01,7.819e-01,2.724e-01,5.000e-03,1.034e-01,1.555e-01,NaN,NaN,2.073e-02,3.699e-02,2.802e-02
1682175893,7.569e+00,1.450e-01,4.570e+00,2.948e-02,4.500e-03,8.315e-01,2.130e+00,3.848e-01,6.595e-02,7.312e-01,7.147e-01,2.527e-01,5.000e-03,9.303e-02,9.658e-02,NaN,NaN,1.285e-02,2.284e-02,2.159e-02
1682179493,9.026e+00,1.383e-01,5.280e+00,2.548e-02,4.500e-03,9.544e-01,2.404e+00,3.984e-01,7.546e-02,8.060e-01,8.194e-01,2.777e-01,5.000e-03,1.102e-01,1.273e-01,NaN,NaN,4.500e-03,5.000e-03,4.500e-03
1682183093,9.978e+00,1.252e-01,6.971e+00,2.620e-02,4.500e-03,1.240e+00,3.038e+00,3.796e-01,8.496e-02,9.565e-01,9.635e-01,3.164e-01,5.000e-03,1.072e-01,2.043e-01,NaN,NaN,2.786e-02,1.158e-02,1.027e-02
1682186693,1.137e+01,1.084e-01,6.925e+00,2.614e-02,4.500e-03,1.117e+00,2.670e+00,3.460e-01,7.420e-02,7.633e-01,8.086e-01,2.649e-01,5.000e-03,1.022e-01,1.724e-01,NaN,NaN,1.695e-02,1.269e-02,4.500e-03
1682190293,1.070e+01,1.002e-01,6.310e+00,2.432e-02,4.500e-03,1.009e+00,2.650e+00,3.278e-01,6.646e-02,8.701e-01,7.873e-01,2.328e-01,5.000e-03,7.869e-02,1.461e-01,NaN,NaN,1.805e-02,5.000e-03,4.500e-03
1682193893,9.856e+00,8.717e-02,5.713e+00,2.167e-02,4.500e-03,9.375e-01,2.915e+00,3.043e-01,6.433e-02,1.199e+00,8.715e-01,2.334e-01,5.000e-03,6.913e-02,1.428e-01,NaN,NaN,1.264e-02,5.000e-03,1.492e-02
1682197493,1.017e+01,8.417e-02,5.842e+00,2.087e-02,4.500e-03,9.038e-01,2.288e+00,2.876e-01,4.703e-02,6.629e-01,6.589e-01,1.958e-01,5.000e-03,6.194e-02,1.388e-01,NaN,NaN,4.500e-03,5.000e-03,4.500e-03
1682201093,7.685e+00,8.215e-02,4.412e+00,2.140e-02,4.500e-03,6.886e-01,1.663e+00,2.711e-01,3.759e-02,4.714e-01,4.797e-01,1.495e-01,5.000e-03,4.566e-02,1.146e-01,NaN,NaN,1.100e-02,5.000e-03,4.500e-03
1682204693,7.184e+00,6.981e-02,4.200e+00,1.798e-02,4.500e-03,6.878e-01,2.069e+00,2.491e-01,4.990e-02,7.916e-01,5.815e-01,1.484e-01,1.700e-02,4.188e-02,1.140e-01,NaN,NaN,4.500e-03,1.131e-02,4.500e-03
1682208293,8.860e+00,7.938e-02,5.935e+00,8.000e-03,4.500e-03,8.520e-01,2.246e+00,2.338e-01,7.340e-02,5.901e-01,6.235e-01,1.934e-01,3.805e-02,7.475e-02,1.474e-01,NaN,NaN,3.181e-02,2.300e-02,4.500e-03
1682211893,1.388e+01,1.247e-01,8.306e+00,2.536e-02,4.500e-03,1.278e+00,3.150e+00,3.662e-01,8.560e-02,9.287e-01,9.300e-01,2.667e-01,4.175e-02,9.272e-02,1.345e-01,NaN,NaN,1.846e-02,1.415e-02,2.792e-02
1682215493,1.941e+01,1.365e-01,1.113e+01,3.230e-02,4.500e-03,1.669e+00,4.021e+00,3.647e-01,1.139e-01,1.128e+00,1.201e+00,3.864e-01,2.061e-02,1.509e-01,2.064e-01,NaN,NaN,2.447e-02,4.557e-02,1.264e-02
1682219093,9.073e+00,1.055e-01,5.173e+00,2.731e-02,4.500e-03,8.918e-01,2.006e+00,3.406e-01,7.126e-02,6.125e-01,6.418e-01,2.176e-01,1.650e-02,7.845e-02,1.096e-01,NaN,NaN,1.296e-02,2.929e-02,4.500e-03
1682222693,1.226e+01,1.258e-01,7.414e+00,3.203e-02,4.500e-03,1.216e+00,2.846e+00,3.439e-01,8.873e-02,8.312e-01,8.670e-01,2.760e-01,1.880e-02,9.885e-02,1.406e-01,NaN,NaN,1.049e-02,2.985e-02,4.500e-03
1682226293,1.756e+01,8.434e-02,1.180e+01,2.209e-02,4.500e-03,1.721e+00,4.082e+00,3.302e-01,1.281e-01,1.201e+00,1.138e+00,2.972e-01,1.538e-02,9.636e-02,1.148e-01,NaN,NaN,4.500e-03,5.000e-03,4.500e-03
1682229893,1.379e+01,1.413e-01,8.661e+00,2.465e-02,4.500e-03,1.457e+00,3.496e+00,3.774e-01,9.913e-02,9.947e-01,1.047e+00,3.300e-01,1.467e-02,1.228e-01,1.267e-01,NaN,NaN,4.500e-03,3.158e-02,4.500e-03
1682233493,9.349e+00,9.249e-02,6.080e+00,2.542e-02,4.500e-03,1.073e+00,2.518e+00,3.290e-01,8.017e-02,7.283e-01,7.558e-01,2.313e-01,1.296e-02,7.654e-02,1.189e-01,NaN,NaN,1.225e-02,5.000e-03,4.500e-03
1682237093,9.572e+00,8.727e-02,7.369e+00,2.070e-02,4.500e-03,1.008e+00,2.451e+00,3.205e-01,8.840e-02,6.928e-01,6.925e-01,2.014e-01,1.473e-02,6.405e-02,1.053e-01,NaN,NaN,4.500e-03,5.000e-03,4.500e-03
1682240693,7.897e+00,2.099e-01,4.900e+00,4.533e-02,4.500e-03,9.913e-01,2.501e+00,3.544e-01,8.142e-02,1.208e+00,1.247e+00,2.006e-01,1.232e-02,8.425e-02,1.365e-01,NaN,NaN,2.796e-02,3.644e-02,4.500e-03
1682244293,1.251e+01,9.176e-02,8.088e+00,2.153e-02,4.500e-03,1.330e+00,3.152e+00,3.127e-01,8.766e-02,8.995e-01,9.437e-01,2.667e-01,1.545e-02,8.787e-02,1.358e-01,NaN,NaN,4.500e-03,3.209e-02,4.500e-03
1682247893,1.713e+01,1.556e-01,1.047e+01,3.790e-02,4.500e-03,1.635e+00,3.834e+00,3.349e-01,1.039e-01,1.072e+00,1.083e+00,3.030e-01,1.509e-02,9.532e-02,1.889e-01,NaN,NaN,1.640e-02,2.498e-02,4.500e-03
1682255093,1.821e+01,1.212e-01,1.350e+01,3.172e-02,4.500e-03,2.470e+00,6.161e+00,3.412e-01,1.326e-01,2.199e+00,2.210e+00,4.477e-01,1.393e-02,1.484e-01,1.841e-01,NaN,NaN,2.148e-02,3.616e-02,4.500e-03
1682258693,3.071e+01,1.908e-01,2.629e+01,5.759e-02,4.500e-03,4.698e+00,1.156e+01,4.174e-01,2.226e-01,3.107e+00,3.322e+00,8.947e-01,1.585e-02,2.716e-01,2.040e-01,NaN,NaN,1.345e-02,3.587e-02,1.219e-02
1682262293,1.738e+01,1.432e-01,1.393e+01,4.083e-02,4.500e-03,2.493e+00,6.110e+00,3.641e-01,1.331e-01,1.636e+00,1.766e+00,4.945e-01,1.605e-02,1.546e-01,1.666e-01,NaN,NaN,1.480e-02,1.134e-02,4.500e-03
1682265893,1.977e+01,1.984e-01,1.424e+01,6.149e-02,4.500e-03,2.422e+00,5.968e+00,4.013e-01,1.290e-01,1.608e+00,1.699e+00,4.653e-01,1.580e-02,1.391e-01,1.885e-01,NaN,NaN,1.532e-02,3.857e-02,4.500e-03
1682269493,2.196e+01,1.812e-01,1.524e+01,5.898e-02,4.500e-03,2.565e+00,6.319e+00,3.894e-01,1.387e-01,1.720e+00,1.837e+00,5.174e-01,1.333e-02,1.529e-01,1.919e-01,NaN,NaN,1.089e-02,5.000e-03,4.500e-03
1682273093,2.053e+01,1.596e-01,1.619e+01,4.739e-02,4.500e-03,2.882e+00,7.075e+00,3.566e-01,1.505e-01,1.954e+00,2.083e+00,5.860e-01,1.345e-02,1.780e-01,2.030e-01,NaN,NaN,2.054e-02,4.272e-02,4.500e-03
1682276693,2.769e+01,2.227e-01,1.895e+01,4.852e-02,4.500e-03,3.192e+00,7.930e+00,4.376e-01,1.684e-01,2.255e+00,2.393e+00,6.800e-01,1.365e-02,1.958e-01,2.505e-01,NaN,NaN,2.669e-02,2.907e-02,4.500e-03
1682280293,2.359e+01,2.217e-01,1.407e+01,4.834e-02,4.500e-03,2.261e+00,5.516e+00,3.630e-01,1.306e-01,1.586e+00,1.701e+00,5.167e-01,5.000e-03,1.796e-01,2.860e-01,NaN,NaN,1.976e-02,5.667e-02,1.673e-02
1682283893,1.680e+01,2.063e-01,1.078e+01,3.835e-02,4.500e-03,1.784e+00,4.320e+00,3.653e-01,9.998e-02,1.202e+00,1.270e+00,3.917e-01,5.000e-03,1.482e-01,2.453e-01,NaN,NaN,2.088e-02,4.795e-02,4.500e-03
1682287493,1.687e+01,1.894e-01,1.110e+01,4.144e-02,4.500e-03,1.811e+00,4.576e+00,3.895e-01,1.085e-01,1.259e+00,1.379e+00,4.116e-01,5.000e-03,1.300e-01,1.938e-01,NaN,NaN,1.216e-02,1.178e-02,4.500e-03
1682291093,1.960e+01,2.046e-01,1.366e+01,4.177e-02,4.500e-03,2.186e+00,5.705e+00,3.806e-01,1.231e-01,1.499e+00,1.659e+00,4.979e-01,1.187e-02,1.806e-01,2.044e-01,NaN,NaN,2.245e-02,3.605e-02,4.500e-03
1682294693,2.302e+01,2.309e-01,1.667e+01,5.114e-02,4.500e-03,2.485e+00,6.739e+00,4.003e-01,1.558e-01,1.718e+00,1.845e+00,5.410e-01,1.663e-02,2.144e-01,2.073e-01,NaN,NaN,2.130e-02,7.619e-02,2.645e-02
1682298293,2.058e+01,2.666e-01,1.522e+01,6.052e-02,4.500e-03,2.167e+00,6.130e+00,5.084e-01,1.552e-01,1.556e+00,1.710e+00,4.971e-01,1.767e-02,1.857e-01,1.849e-01,NaN,NaN,2.722e-02,6.160e-02,2.320e-02
1682301893,3.166e+01,2.689e-01,2.261e+01,5.884e-02,4.500e-03,3.008e+00,8.786e+00,4.306e-01,2.116e-01,2.142e+00,2.392e+00,6.482e-01,2.156e-02,2.204e-01,1.858e-01,NaN,NaN,1.472e-02,5.020e-02,2.494e-02
1682305493,4.279e+01,3.472e-01,3.042e+01,7.535e-02,4.500e-03,3.795e+00,1.139e+01,4.509e-01,2.717e-01,2.730e+00,3.045e+00,8.240e-01,1.957e-02,2.775e-01,2.369e-01,NaN,NaN,2.495e-02,8.609e-02,1.574e-02
1682309093,4.470e+01,2.750e-01,3.274e+01,5.071e-02,4.500e-03,3.954e+00,1.239e+01,4.860e-01,3.032e-01,2.936e+00,3.233e+00,8.413e-01,1.937e-02,2.703e-01,2.432e-01,NaN,NaN,2.441e-02,6.910e-02,2.118e-02
1682312693,4.220e+01,3.093e-01,3.038e+01,6.169e-02,4.500e-03,3.930e+00,1.197e+01,5.238e-01,2.990e-01,2.979e+00,3.297e+00,8.876e-01,1.875e-02,2.925e-01,2.641e-01,NaN,NaN,2.121e-02,5.971e-02,3.448e-02
1682323493,3.759e+01,3.756e-01,2.626e+01,6.834e-02,4.500e-03,3.914e+00,1.119e+01,5.345e-01,2.661e-01,3.011e+00,3.446e+00,1.014e+00,1.505e-02,3.498e-01,2.625e-01,NaN,NaN,2.051e-02,7.139e-02,4.500e-03
1682327093,4.122e+01,4.347e-01,2.893e+01,8.266e-02,4.500e-03,4.328e+00,1.227e+01,5.665e-01,2.945e-01,3.355e+00,3.837e+00,1.127e+00,1.645e-02,3.827e-01,2.966e-01,NaN,NaN,2.618e-02,7.072e-02,4.500e-03
1682330693,3.966e+01,4.264e-01,2.700e+01,9.164e-02,4.500e-03,3.987e+00,1.130e+01,6.074e-01,2.695e-01,3.070e+00,3.482e+00,1.030e+00,1.560e-02,3.464e-01,2.706e-01,NaN,NaN,2.845e-02,9.034e-02,4.115e-02
1682334293,3.877e+01,4.367e-01,2.730e+01,7.951e-02,4.500e-03,4.050e+00,1.177e+01,5.626e-01,2.787e-01,3.168e+00,3.654e+00,1.075e+00,1.610e-02,3.795e-01,2.567e-01,NaN,NaN,2.087e-02,8.788e-02,3.340e-02
1682337893,3.390e+01,4.329e-01,2.346e+01,9.437e-02,4.500e-03,3.450e+00,9.787e+00,5.058e-01,2.274e-01,2.648e+00,2.993e+00,8.834e-01,1.517e-02,2.978e-01,2.157e-01,NaN,NaN,1.623e-02,7.520e-02,2.003e-02
1682341493,3.320e+01,4.077e-01,2.229e+01,8.742e-02,4.500e-03,3.215e+00,9.170e+00,4.736e-01,2.220e-01,2.456e+00,2.821e+00,8.581e-01,1.653e-02,3.108e-01,2.087e-01,NaN,NaN,1.865e-02,7.783e-02,3.218e-02
1682345093,3.828e+01,4.275e-01,2.589e+01,9.108e-02,4.500e-03,3.811e+00,1.063e+01,4.552e-01,2.416e-01,2.790e+00,3.209e+00,1.001e+00,1.564e-02,3.940e-01,2.130e-01,NaN,NaN,2.253e-02,8.763e-02,3.513e-02
1682348693,4.662e+01,4.318e-01,2.941e+01,9.780e-02,4.500e-03,4.359e+00,1.171e+01,5.071e-01,2.502e-01,3.034e+00,3.537e+00,1.093e+00,2.087e-02,3.716e-01,2.037e-01,NaN,NaN,2.424e-02,5.871e-02,2.354e-02
1682352293,3.231e+01,3.294e-01,2.098e+01,5.770e-02,4.500e-03,3.261e+00,8.714e+00,4.903e-01,2.039e-01,2.389e+00,2.801e+00,9.096e-01,1.364e-02,3.386e-01,1.864e-01,NaN,NaN,1.461e-02,4.210e-02,1.539e-02
1682355893,3.419e+01,3.980e-01,2.205e+01,7.344e-02,4.500e-03,3.309e+00,9.236e+00,4.931e-01,2.310e-01,2.539e+00,2.951e+00,8.988e-01,1.443e-02,3.191e-01,2.348e-01,NaN,NaN,2.264e-02,4.471e-02,4.500e-03
1682359493,3.983e+01,3.742e-01,2.616e+01,7.105e-02,4.500e-03,3.910e+00,1.103e+01,5.750e-01,2.673e-01,3.030e+00,3.576e+00,1.122e+00,1.185e-02,3.909e-01,2.643e-01,NaN,NaN,2.243e-02,6.215e-02,4.500e-03
1682363093,4.224e+01,3.200e-01,2.743e+01,6.051e-02,4.500e-03,4.133e+00,1.156e+01,4.767e-01,2.641e-01,3.196e+00,3.774e+00,1.160e+00,5.000e-03,3.945e-01,2.597e-01,NaN,NaN,1.266e-02,5.808e-02,1.022e-02
1682366693,3.866e+01,2.962e-01,2.501e+01,5.192e-02,4.500e-03,3.666e+00,1.020e+01,4.752e-01,2.468e-01,2.911e+00,3.599e+00,1.167e+00,5.000e-03,3.732e-01,2.745e-01,NaN,NaN,2.294e-02,4.279e-02,4.500e-03
